,tec,ts
0,2,12.25215949605808
1,2,11.808324443367418
2,3,11.539458137134275
3,4,9.353171186459495
4,6,11.397632362174113
5,4,9.391669852965506
6,3,12.451179871169492
7,12,11.55380812168538
8,7,11.319007153311626
9,4,11.226712231020942
10,7,10.969040227885799
11,6,10.817156184178037
12,1,9.730092114513582
13,3,9.305957444343568
14,3,11.426501193901437
15,7,11.990386581411682
16,6,11.25176853220269
17,5,10.89957153078161
18,3,10.478772367923282
19,5,9.714329653523167
20,5,11.24942795805498
21,4,9.744533416983264
22,3,9.753061735172906
23,7,10.773697959377602
24,5,9.284808901857684
25,3,11.769194878588962
26,7,11.211257456135083
27,5,11.67481663063753
28,5,10.410400726224967
29,4,11.341665870224855
30,9,10.039777206018892
31,2,9.875986823718506
32,8,12.258550189081987
33,6,10.522701494406315
34,6,12.615769350179091
35,2,11.265394252010724
36,4,10.71612809225822
37,0,11.898423740700379
38,4,11.478717975528756
39,4,11.629494896335052
40,7,11.199368007855233
41,13,11.838136246111935
42,7,9.921754506030398
43,5,12.573201811114737
44,8,10.427018006419422
45,11,10.215822177752656
46,5,11.050011169759978
47,4,12.522982976050951
48,6,11.301062944272235
49,7,11.44931362522993
50,6,12.170780474535357
51,6,10.711556589306468
52,5,11.447354157846489
53,6,10.860716233753923
54,5,11.05509896462308
55,6,10.805730337347606
56,2,10.253492466389773
57,5,10.690305951795416
58,4,9.992720407577876
59,1,9.96631381905107
60,9,11.861444429319866
61,7,10.158953702677099
62,6,11.257030186787139
63,5,9.79517597044255
64,6,12.366130451889228
65,7,10.241566731739335
66,4,9.491114379699264
67,6,10.567807939567171
68,6,10.649079069754203
69,2,12.010155463846383
70,8,12.14076631021779
71,1,12.13438946921001
72,3,11.111272285235428
73,6,11.87312773219939
74,2,10.19579566405586
75,4,11.418464681566082
76,5,9.862110402223237
77,3,10.241479535600668
78,4,11.368117001786684
79,4,10.610653230597656
80,1,10.837980590481852
81,6,10.520261903545753
82,7,10.421183743494293
83,6,12.548777695650706
84,8,10.28960264209211
85,3,11.278374347401293
86,3,10.382860845084075
87,5,10.67327084963326
88,6,9.845413984218649
89,5,11.07739194459865
90,2,10.198630460107024
91,5,9.63778028265276
92,4,11.751353536482194
93,4,10.649262684847857
94,7,10.786803755421776
95,3,12.044028425137776
96,4,12.338324390097995
97,4,10.89355512644404
98,4,11.409902644917434
99,5,12.095128191711447
100,5,10.777101349078375
101,8,10.492924833909257
102,7,12.699121149103387
103,5,11.808359782893348
104,2,11.570641145661376
105,4,10.592433441900212
106,10,11.280766590608478
107,4,10.737099349033814
108,3,10.928345626301393
109,5,10.376465827878587
110,5,11.02824041266745
111,4,11.807341016254718
112,3,11.623135847072387
113,4,11.478918657285858
114,7,11.322316996959142
115,3,12.207617989163815
116,8,11.14864138090253
117,5,11.082504366711746
118,9,11.168924369118725
119,4,9.36522312971385
120,3,11.297974397190025
121,1,11.517097839222087
122,2,9.8730249857469
123,5,10.957120400789876
124,8,10.991996812058598
125,7,10.539591890624347
126,8,10.924972523983314
127,4,11.188945171391868
128,3,10.712024127427313
129,5,12.074710890305871
130,3,10.703380510024505
131,11,10.744456410572727
132,7,11.992620709970586
133,3,11.032911941680876
134,6,12.137931846755377
135,5,12.445571944934372
136,3,10.927916179287706
137,4,11.76465499563826
138,5,11.715509844387524
139,1,11.926659017842828
140,4,9.825774768281617
141,2,11.913969273461584
142,5,11.01458830768446
143,4,11.476493802851445
144,3,10.534664165922216
145,3,12.368389076155179
146,4,10.740334765482748
147,5,11.040245668154899
148,5,11.58496885447826
149,7,12.39358711379784
150,6,9.952218639712742
151,5,11.072814117710704
152,8,11.176739715483555
153,4,10.77197357188988
154,8,10.326305034627504
155,5,11.147476512141711
156,4,10.83919908951724
