,tec,ts
0,10.693364690298917,3
1,9.87972919154211,4
2,11.015816324396013,7
3,10.988911469135378,4
4,10.828987492401437,5
5,11.406811134756603,2
6,11.37497429079364,0
7,11.190067000442012,5
8,11.83915814682438,7
9,11.43682272830989,8
10,10.867701416599298,8
11,10.673354387178795,5
12,9.673789834324483,3
13,12.029811927902749,5
14,11.384924040865924,3
15,11.525286364408498,7
16,12.248576601459161,6
17,9.754617581920897,1
18,11.418989701559466,3
19,11.42654566562947,3
20,12.123188834044678,3
21,10.19193002723343,8
22,10.367360877845028,8
23,11.29829845477582,4
24,10.101726939524301,8
25,11.739765806845373,9
26,11.826761436689859,3
27,11.544616563011536,6
28,11.333351281648387,5
29,10.17153071716021,2
30,11.550903195948504,6
31,10.509467831049312,4
32,11.924931134653129,2
33,10.549833823470053,5
34,9.800301475197653,5
35,11.608830375830655,7
36,11.088293317036248,5
37,10.566802702435824,1
38,10.893712474044394,3
39,10.0225562385411,6
40,10.606704853276952,6
41,10.597643522817194,8
42,10.67954604130747,5
43,11.663893517647955,12
44,11.649902900775086,6
45,10.086749853853146,3
46,10.754353109823672,3
47,10.86960586627996,7
48,11.214974728159788,10
49,10.146039204441497,5
50,11.269159432428498,4
51,11.034088993228561,3
52,10.580634338428156,8
53,10.504768104029637,4
54,12.04320370595967,4
55,10.732846613628613,9
56,11.58850041892183,3
57,12.41242001775595,7
58,11.14257462507285,5
59,10.091477677398878,1
60,11.29030001907108,6
61,11.062436041379526,3
62,12.312360781588962,10
63,10.987757131834913,6
64,10.779475432639618,4
65,10.305071941664849,6
66,9.506087029693713,3
67,9.889895741687331,5
68,9.721938009340624,6
69,11.237876862840295,5
70,10.439378591795284,5
71,11.683741030690037,5
72,11.628671079585073,7
73,10.210592809692844,2
74,10.898330207736006,3
75,12.574878953371902,3
76,11.586673957426633,5
77,11.356961316892523,1
78,11.39331167530792,4
79,10.475848971247427,3
80,10.60170299277473,7
81,12.08705960585176,5
82,11.171668415806316,5
83,10.402160590422053,2
84,11.484140767593217,1
85,10.35714446337303,7
86,10.006886615219676,2
87,11.622046100601544,2
88,10.906783948890466,5
89,9.437792307163898,2
90,10.611283787279508,7
91,11.369747343131854,7
92,10.497888683227913,2
93,11.905959618913847,3
94,10.673043992323008,4
95,11.05512532007191,2
96,12.382202010702674,8
97,11.229458220898666,2
98,11.621927473170937,7
99,12.608832386164032,10
100,11.467963102618254,2
101,11.2649515584535,4
102,9.901923141713164,2
103,12.0278383210404,8
104,12.36894467710696,3
105,11.251278208946534,5
106,10.824316005320888,4
107,12.363605036083168,5
108,10.245222318042982,1
109,10.472496572440587,7
110,10.997408564441495,8
111,10.845421177453016,2
112,11.428642312561415,4
113,11.06667070869418,7
114,11.572273580598939,11
115,10.401501731260824,4
116,10.468150189790364,7
117,11.685341513639813,6
118,11.301981753986366,6
119,10.180471061473519,4
120,10.736106261840845,3
121,10.952236382634574,5
122,9.90703592975256,6
123,12.524434925070373,6
124,10.710471996711435,3
125,10.365797213609005,5
126,10.57314495210563,5
127,11.647288223987676,4
128,10.338619560472017,2
129,12.279338629318035,3
130,12.42106854162528,4
131,10.972974885203918,8
132,11.55057439113143,6
133,11.369058781252802,5
134,11.218155068816591,4
135,10.901954840764427,4
136,10.024718133216997,3
137,10.382341105276256,5
138,10.70383092366255,4
139,10.792727800541257,3
140,9.511439198400241,2
141,10.277461783909057,4
142,11.136783671206109,4
143,11.163248922679706,6
144,9.837981019071703,4
145,12.188420865708345,4
146,9.28895036746007,2
147,11.879478396338575,8
148,11.152253285713723,3
149,12.05915694175307,5
150,10.360352939086027,6
151,10.840211409059496,2
152,10.217074333785195,3
153,11.576096308274831,3
154,10.142223321022332,2
155,9.820983940598028,5
156,10.743065678602068,4
157,11.558333219279435,4
158,11.873884168291543,6
159,10.522276780070118,6
160,11.099920948686716,6
161,11.043132445561408,7
162,11.48299956241394,4
163,11.835414314891342,4
164,10.6717953817935,1
165,10.28048673249297,5
166,11.318925389044331,4
167,11.287987074177899,3
168,11.702846823725888,3
169,11.59130174693597,4
170,11.362977774204019,5
171,12.152782843602045,5
172,9.82946670739145,4
173,11.033102201142206,6
174,9.865444439522033,2
175,10.558597556147001,3
176,11.156464748936173,5
177,9.395713809457733,5
178,9.711597472530718,6
179,11.73291323800817,2
180,11.501243762902654,7
181,12.109837668167902,3
182,11.167598551281818,1
183,11.65849678506112,3
184,11.831769396440972,7
185,10.559850995659204,8
186,9.932895171915634,7
