,tec,ts
0,4,9.822207019424582
1,3,10.107443785255867
2,5,9.970352504212492
3,8,9.895965256311976
4,6,10.085179842863846
5,7,10.088770907805745
6,5,9.956442109512723
7,6,9.9285205540346
8,10,9.850589846959108
9,4,10.109841460189521
10,3,10.110037909671485
11,5,9.875839438638737
12,8,9.925617919085674
13,6,9.907557011885155
14,5,10.022177328693601
15,7,9.957984287777853
16,2,9.971803813067822
17,4,10.034823342551002
18,4,9.901192869988758
19,5,9.902941920075659
20,9,9.854149723588534
21,6,9.939190169712674
22,6,9.990407461219435
23,6,9.957221595369017
24,4,9.978285515192425
25,4,10.132347654409514
26,5,10.076428360373558
27,10,9.930295079710259
28,7,10.023058855181283
29,6,9.899838939824555
30,3,9.960083281941309
31,11,10.055256872853196
32,2,9.966434366493893
33,5,10.015887708598948
34,6,9.885714775049344
35,5,10.019555026048392
36,7,10.004172041033252
37,4,9.826797300204833
38,4,9.968591488370729
39,5,10.037591822748517
40,5,10.04150600644254
41,5,9.918057997910122
42,4,10.004852790442792
43,3,10.05952133986772
44,10,9.921745366265503
45,8,9.903542411193213
46,3,10.099283961821216
47,7,9.866275604955522
48,6,10.099977736226766
49,1,10.04214303141815
50,6,9.8575992349753
51,6,10.06335149779401
52,4,9.922579907265584
53,6,10.013482021330578
54,5,9.929042034329939
55,4,9.865501341438032
56,1,10.127894523555925
57,5,10.08996462414933
58,7,9.97518625827351
59,7,10.077543398982602
60,5,9.951810033562332
61,8,9.98276348962885
62,5,9.85324971343482
63,4,9.92915698874133
64,7,9.988032810778934
65,3,9.9002795159423
66,10,9.970932188176652
67,1,10.082352351051153
68,8,9.988540960721314
69,6,9.914177991792126
70,3,9.911144195344564
71,1,10.081748784830706
72,3,10.013317681657186
73,2,10.119950719985416
74,10,10.098602067821286
75,4,9.854764429923671
76,7,10.026592091882579
77,3,10.107585767717794
78,2,9.906468058327574
79,3,10.000953559200859
80,3,10.171041909662335
81,6,9.92784035074303
82,5,9.846221389172017
83,6,9.999000361245052
84,3,10.00564440684837
85,8,9.97737790001734
86,8,10.11197809401188
87,6,9.84792055005181
88,5,10.073047718914529
89,7,9.955567129769866
90,7,10.005131131837027
91,6,9.94730811995249
92,7,9.921747163031872
93,6,9.90643086685793
94,7,9.783928651101812
95,2,10.14771317496025
