,tec,ts
0,3.519557477913154,9.808815235904786
1,7.3690288527357275,10.03520958307762
2,7.329791574944196,9.985787333615573
3,4.0698983012217465,10.00206643844199
4,7.3835077316859445,9.985067295291449
5,4.048548500864231,9.969419167596039
6,1.9592433059631074,10.004060318176943
7,7.051884206395379,10.19006894442729
8,6.39359209999501,9.937615609597097
9,27.372331777774015,10.085075436761155
10,16.024864368270343,9.839167115285289
11,3.014856033912178,9.88422381718428
12,3.449827936355337,9.988209196488409
13,15.63378201716989,10.09103863690265
14,7.297521111186104,10.106081775366366
15,2.8553825970541533,10.040249310456758
16,7.572363314977041,9.928019326338642
17,16.14391528790631,9.868842236945628
18,1.1976707098027275,9.910191547581617
19,14.531315810093556,10.061786454085508
20,5.10170918118243,10.05429660191911
21,4.852992408623347,10.043291669100693
22,9.775838167199215,10.118977915764546
23,0.6659638813979369,10.017067885176926
24,4.015140281679027,10.12362294678167
25,12.390548044080319,10.137353221357571
26,9.26052150174675,9.913546828000262
27,13.529171302499794,9.964842628756909
28,13.590004741215173,9.935758174824505
29,6.855154024735085,9.905128621901
30,6.238739203456398,10.064285389448926
31,36.20760990513063,10.056973096719602
32,0.2343522729613752,9.922633341656448
33,3.465386066424761,10.12281677255874
34,9.23178593209595,9.966300833364826
35,24.01959340864396,10.106115120684077
36,38.847997885561426,9.845278457259479
37,0.31170533822764224,10.036627184415991
38,1.404195699262709,9.915339513970475
39,12.944448848301091,9.945883966513884
40,3.932860674684246,10.046590402491352
41,3.129898933376953,10.21244458173801
42,2.2821967913937633,10.000267835509172
43,0.4370941693489421,10.05109000915373
44,18.72288473189732,10.0074997827926
45,16.699125967712853,10.04136561037149
46,34.79955250785518,10.008799423634436
47,9.86265139558811,9.936857100889604
48,29.493692318112707,9.950061223209007
49,0.6106571074135347,10.10255729319883
50,4.03583093750782,10.045600312399964
51,1.2194757610624243,9.868782638306321
52,12.870724065473368,9.838481715662995
53,5.392600123309933,9.989701608178033
54,3.919114058575484,10.03631622155256
55,5.129089870516207,9.981024702942415
56,29.86086339215756,9.85317863973016
57,4.513245199924622,10.049151730760943
58,0.403536372149223,9.914011187823695
59,8.069401662367282,10.19462950691986
60,3.115902738126076,10.022572448299078
61,25.952513358470632,10.036289757102393
62,4.351886558044671,9.914473973685173
63,1.5383272592815382,9.976050486429594
64,2.390657186255108,9.910813969264135
65,0.19270505840890056,9.91174972119303
66,2.1481597355699162,10.120613520128837
67,9.074066809222941,10.060077918368115
68,7.256338840680488,9.950038938753924
69,3.090153993583736,9.98806613677506
70,5.4309551069414415,10.0741457711122
71,15.827116719173498,10.057500690906599
72,20.083389561567273,9.885680934417158
73,17.38297639539801,9.932654431704119
74,19.974509489887907,10.129181903141825
75,0.6002029235808862,9.965065648244375
76,5.6941274596663725,10.185756408257635
77,3.7935799977264355,10.092649343498113
78,5.384370907113536,10.055755690800444
79,11.395262878906486,10.152399905389403
80,5.125399325614147,9.932886047346335
81,34.83335605404885,10.005703965312891
82,15.633918038082212,10.063356828475513
83,10.300043008994098,9.836833206345132
84,19.124246505407612,10.125903200035172
85,23.124095240418647,10.097872105176165
86,4.564345735800346,9.995270623571614
87,22.04747995844016,9.872714018945421
88,7.085991260352693,9.937537595986296
89,4.315922091292355,9.865522005943388
90,13.472350932970587,9.883299176577552
91,4.486562788503768,10.021901436977819
92,12.680274931677582,9.878572640209818
93,3.4198267622081184,10.04030178226315
94,1.1544109849347814,10.092648216509785
95,4.264335073977152,9.955368652045367
96,16.02351654066308,10.09579193936083
97,5.3485595343611925,10.168943930422646
98,8.369994229479287,9.9417323913603
99,3.5584320461181855,10.204845947316404
100,8.718461236972594,10.068556757744606
101,1.2562227383066205,10.04461560156738
102,10.557131632017587,10.038092271369138
103,12.695381122958892,9.954964248335111
104,5.3130416882760905,9.939461763345834
105,11.969207187352852,10.123290782780987
106,8.190654633594955,10.231524926693549
107,3.756407237854715,10.047734263166356
108,13.625508995967898,9.893203723294045
109,6.779585625237829,10.042241582597592
110,7.131424287909436,10.012224496944068
111,1.7616854025660067,9.967382058483096
112,0.8510496110363617,9.823464893990243
113,12.222651601426413,10.183888161374275
114,29.488951238084454,10.132584108983046
115,25.840409634801155,10.141100542492476
116,0.848809779870717,10.103482102033364
117,14.99350648486051,10.009129519759167
118,5.342548330063468,9.970618189178415
119,8.164177463568658,10.015819452923028
120,6.73054228231816,9.806685494356532
121,7.737661363029292,9.973714621991125
122,31.939643054761284,9.969063808956493
123,2.942971757930853,9.977722057859054
124,1.0392420592782785,10.084115412607122
125,2.3599339625084435,9.847956671728099
126,0.26104568440709536,10.08035256983273
127,15.73196611792076,9.934307614221986
128,2.8448482195350455,10.126089397144968
129,4.165956969222915,9.9873562449116
130,31.131620712334865,10.082091610817159
131,4.390208708273703,9.97309415346727
132,25.843609507647685,10.090665839399467
133,8.672198475926628,10.051519360638354
134,0.8530734137504989,9.901963973087563
135,4.376302719876104,10.020641579992047
136,4.33040158988133,10.035981591023786
137,5.513839957022314,10.111596443427226
138,2.361563878737281,10.06665835241206
139,12.048748308580493,9.841722984876276
140,18.019742896036544,10.07669469554209
141,4.33263323012434,10.009816594484064
142,15.802457955865814,9.943960477608377
143,11.763043299151674,10.015564617788826
144,9.838007617138347,10.109401304987792
145,10.273773065419649,9.926413875934838
146,8.427714649316222,10.018211872928385
147,11.050808523558294,9.936054388553998
148,6.417579943026086,9.876290014242931
149,1.7320793186973737,10.022165006462737
150,36.04173203489246,9.838167504658722
151,1.0269695447796527,10.050732165362444
152,2.3766141894777055,9.975866874471695
153,18.564103546928465,9.809831285448817
154,40.51975625578165,10.042394981424545
155,6.818898664820432,9.928708731202521
156,4.768302325396762,10.067088028780985
157,1.3056171742640368,9.995861028272609
158,1.4624943238417563,9.870799139863388
159,3.209250765657262,9.957138188878794
160,14.627434322547114,9.948083961138277
161,7.617248233191138,10.057336929190562
162,3.849762099010836,9.829197587078243
163,9.15739288942644,9.968479647524633
164,1.0251152754743569,9.944668560882056
165,0.025514455184072127,9.92272071373347
166,1.087163610917972,10.004766847244907
167,48.73113699988547,9.931854908391019
168,2.3965293116090076,9.976136608100365
169,28.03931178423937,9.973239998600445
170,1.057901471312685,9.974834826586036
171,18.860098488784573,9.947444485356444
172,0.8077695356141824,10.10249660600098
173,7.4741579861699226,9.996471980755047
174,3.394206321299434,10.073115986866156
175,0.5440316147006597,9.974691673148026
176,0.4848536788101087,9.985106447297778
177,10.352285346430495,9.862239346337569
178,9.849877994827871,9.997630839269956
179,2.1097306345110085,9.932985968210339
180,0.9016114373203271,9.946230559105274
181,0.8070125566433318,9.806280232011613
182,0.5313467225866284,10.21999284489383
183,0.8400407805781879,10.10919400937206
184,6.96474421119142,10.21594133157646
185,1.4264412698590954,9.857248911494096
186,3.6719219259249996,10.018871607929434
187,2.920804763971887,9.959988097308617
188,2.3861552524254477,10.064968688239393
189,8.47584002848751,10.012297935212626
190,0.6362411386409101,10.07630762191714
191,15.746009478304837,9.969248373005733
192,3.5687194650103287,10.04621972184461
193,3.0024382316690046,9.98695626343755
194,2.2690567450521555,10.08169492269263
195,2.7448712230479213,10.063233080368454
196,5.908310387257625,9.969618500187213
197,0.670290036111235,9.987457710640982
198,12.009005442236553,10.194397613768391
199,2.6294516356800375,10.044925041225836
200,4.203070513591129,9.917667499651904
201,11.535778154188494,10.023197930057476
202,11.43086628371939,10.01229262171522
203,2.449711510424953,10.060541420358343
204,3.042127379472848,9.942555916575701
205,5.086137278821089,10.1416015953581
206,4.10049970062879,10.000216091651087
207,1.173894833754042,10.004291094333183
208,27.386982480141,9.890686116548563
209,0.6831400605558485,10.080923519121153
210,4.809809411253257,9.922975539840492
211,5.057204833252533,10.02083171239544
212,2.6355008754813665,9.98437376990034
213,8.410995056672451,10.084249493744558
214,8.368106028795374,9.932438592104491
215,15.888458834214257,10.085802159624999
216,13.72441170360182,9.999854609392498
217,8.676388655931003,10.13634788105282
218,14.238567070168717,9.997727237487803
219,4.1669133953224815,9.875050786119465
220,7.7941726071661055,9.85272341065024
221,14.960935761259833,9.846252700486831
222,29.04680222166279,10.072505057141548
223,0.9063012298044222,10.026189381755488
224,4.295711314185929,9.933661076810425
225,1.48452761071444,9.906121966691458
226,18.368853799520732,10.217471261157876
227,5.675607816632055,9.956069144525305
228,29.79388546921408,9.85728870608519
229,1.0089834442209524,9.99900379178785
230,13.145640546100745,9.847427606406253
231,9.405262268003026,10.05237923633956
232,7.861175953985782,9.997866889076017
233,24.371165360796706,9.794010911961156
234,13.785183894604069,10.055262791766179
235,12.867124463116124,10.13690117393243
236,2.772710659027584,10.06702548359247
237,0.8289478386529823,10.170383772966
238,16.638936903496404,10.157169603852115
239,10.629165418786437,10.099024933349451
240,1.6788626293934026,9.92951644742222
241,11.816225962005525,10.029592937742608
242,7.990034720805669,10.038860162133329
243,4.216963121759051,10.138216752319263
